date,open.amount,open.currency,high.amount,high.currency,low.amount,low.currency,close.amount,close.currency,close_unadj.amount,close_unadj.currency,volume
2017-08-11 13:30:00,12.0400000000,USD,12.3900000000,USD,11.8800000000,USD,12.2300000000,USD,12.2300000000,USD,63558800
2017-08-14 13:30:00,12.5800000000,USD,12.8500000000,USD,12.5800000000,USD,12.7600000000,USD,12.7600000000,USD,64426100
2017-08-15 13:30:00,13.0100000000,USD,13.1400000000,USD,12.7500000000,USD,13.0200000000,USD,13.0200000000,USD,57990300
2017-08-16 13:30:00,13.1700000000,USD,13.1900000000,USD,12.5200000000,USD,12.6300000000,USD,12.6300000000,USD,64639400
2017-08-17 13:30:00,12.4600000000,USD,12.6500000000,USD,12.3200000000,USD,12.3400000000,USD,12.3400000000,USD,47371000
2017-08-18 13:30:00,12.4300000000,USD,12.5600000000,USD,12.2500000000,USD,12.3700000000,USD,12.3700000000,USD,37521700
2017-08-21 13:30:00,12.4200000000,USD,12.4200000000,USD,11.8600000000,USD,12.0500000000,USD,12.0500000000,USD,58888500
2017-08-22 13:30:00,12.2000000000,USD,12.3300000000,USD,12.1000000000,USD,12.1700000000,USD,12.1700000000,USD,39033200
2017-08-23 13:30:00,12.0000000000,USD,12.5400000000,USD,11.9500000000,USD,12.4800000000,USD,12.4800000000,USD,44345400
2017-08-24 13:30:00,12.6900000000,USD,12.7100000000,USD,12.3900000000,USD,12.5000000000,USD,12.5000000000,USD,37269700
2017-08-25 13:30:00,12.5100000000,USD,12.5700000000,USD,12.2500000000,USD,12.4300000000,USD,12.4300000000,USD,29732000
2017-08-28 13:30:00,12.5300000000,USD,12.5500000000,USD,12.1600000000,USD,12.2300000000,USD,12.2300000000,USD,35969600
2017-08-29 13:30:00,12.0000000000,USD,12.1800000000,USD,11.9300000000,USD,12.1500000000,USD,12.1500000000,USD,33618100
2017-08-30 13:30:00,12.1900000000,USD,12.6800000000,USD,12.1600000000,USD,12.6700000000,USD,12.6700000000,USD,43933000
2017-08-31 13:30:00,12.8200000000,USD,13.1600000000,USD,12.7900000000,USD,13.0000000000,USD,13.0000000000,USD,51822100
2017-09-01 13:30:00,13.1200000000,USD,13.4900000000,USD,13.0400000000,USD,13.1900000000,USD,13.1900000000,USD,53158600
2017-09-05 13:30:00,12.8800000000,USD,13.1800000000,USD,12.6500000000,USD,12.9200000000,USD,12.9200000000,USD,51445500
2017-09-06 13:30:00,13.0200000000,USD,13.0800000000,USD,12.7500000000,USD,12.8600000000,USD,12.8600000000,USD,34182400
2017-09-07 13:30:00,12.8400000000,USD,12.9400000000,USD,12.6000000000,USD,12.6300000000,USD,12.6300000000,USD,35816900
2017-09-08 13:30:00,12.5700000000,USD,12.6100000000,USD,12.0400000000,USD,12.2500000000,USD,12.2500000000,USD,60886200
2017-09-11 13:30:00,12.4600000000,USD,12.7400000000,USD,12.4000000000,USD,12.5500000000,USD,12.5500000000,USD,43346100
2017-09-12 13:30:00,12.6600000000,USD,12.6800000000,USD,12.2100000000,USD,12.3000000000,USD,12.3000000000,USD,54413100
2017-09-13 13:30:00,12.2200000000,USD,12.3600000000,USD,12.1200000000,USD,12.2200000000,USD,12.2200000000,USD,37210700
2017-09-14 13:30:00,12.1500000000,USD,12.4600000000,USD,12.1100000000,USD,12.2600000000,USD,12.2600000000,USD,37220200
2017-09-15 13:30:00,12.3300000000,USD,12.6600000000,USD,12.3100000000,USD,12.5200000000,USD,12.5200000000,USD,50337400
2017-09-18 13:30:00,12.7700000000,USD,13.3000000000,USD,12.7400000000,USD,13.0800000000,USD,13.0800000000,USD,83517400
2017-09-19 13:30:00,13.2500000000,USD,13.2900000000,USD,12.8800000000,USD,13.1200000000,USD,13.1200000000,USD,65455200
2017-09-20 13:30:00,13.0700000000,USD,13.8000000000,USD,12.8000000000,USD,13.7400000000,USD,13.7400000000,USD,102682400
2017-09-21 13:30:00,14.0000000000,USD,14.2400000000,USD,13.3200000000,USD,13.4100000000,USD,13.4100000000,USD,166821900
2017-09-22 13:30:00,13.2000000000,USD,13.4000000000,USD,13.1200000000,USD,13.3000000000,USD,13.3000000000,USD,50547000
2017-09-25 13:30:00,13.2500000000,USD,13.2800000000,USD,12.4900000000,USD,12.6100000000,USD,12.6100000000,USD,84172200
2017-09-26 13:30:00,12.8500000000,USD,12.9300000000,USD,12.4300000000,USD,12.4500000000,USD,12.4500000000,USD,68302000
2017-09-27 13:30:00,12.6500000000,USD,12.8700000000,USD,12.5000000000,USD,12.7400000000,USD,12.7400000000,USD,59947200
2017-09-28 13:30:00,12.7600000000,USD,12.8400000000,USD,12.5500000000,USD,12.7400000000,USD,12.7400000000,USD,35812300
2017-09-29 13:30:00,12.7700000000,USD,12.8200000000,USD,12.6000000000,USD,12.7500000000,USD,12.7500000000,USD,33926900
2017-10-02 13:30:00,12.8000000000,USD,12.8500000000,USD,12.6200000000,USD,12.7100000000,USD,12.7100000000,USD,34461100
2017-10-03 13:30:00,12.7300000000,USD,13.4800000000,USD,12.7000000000,USD,13.4200000000,USD,13.4200000000,USD,85174000
2017-10-04 13:30:00,13.3100000000,USD,13.5000000000,USD,13.1500000000,USD,13.3100000000,USD,13.3100000000,USD,42303200
2017-10-05 13:30:00,13.3800000000,USD,13.4600000000,USD,13.2100000000,USD,13.3400000000,USD,13.3400000000,USD,34758600
2017-10-06 13:30:00,13.2200000000,USD,13.3900000000,USD,13.1800000000,USD,13.2300000000,USD,13.2300000000,USD,28258700
2017-10-09 13:30:00,13.2600000000,USD,13.8300000000,USD,13.2600000000,USD,13.4700000000,USD,13.4700000000,USD,54032500
2017-10-10 13:30:00,13.7200000000,USD,13.7900000000,USD,13.4400000000,USD,13.7000000000,USD,13.7000000000,USD,43304000
2017-10-11 13:30:00,13.6200000000,USD,13.9600000000,USD,13.6100000000,USD,13.8800000000,USD,13.8800000000,USD,38746600
2017-10-12 13:30:00,13.8500000000,USD,14.3700000000,USD,13.8100000000,USD,14.2000000000,USD,14.2000000000,USD,69874100
2017-10-13 13:30:00,14.3200000000,USD,14.4100000000,USD,14.1200000000,USD,14.2200000000,USD,14.2200000000,USD,37515800
2017-10-16 13:30:00,14.2500000000,USD,14.3500000000,USD,14.1200000000,USD,14.2600000000,USD,14.2600000000,USD,34136800
2017-10-17 13:30:00,14.2400000000,USD,14.3500000000,USD,14.1400000000,USD,14.1600000000,USD,14.1600000000,USD,28995600
2017-10-18 13:30:00,14.2000000000,USD,14.2800000000,USD,13.7600000000,USD,14.0700000000,USD,14.0700000000,USD,39020300
2017-10-19 13:30:00,13.8500000000,USD,14.0400000000,USD,13.6900000000,USD,13.9500000000,USD,13.9500000000,USD,33795700
2017-10-20 13:30:00,14.0300000000,USD,14.0900000000,USD,13.8000000000,USD,13.8100000000,USD,13.8100000000,USD,32538900
2017-10-23 13:30:00,13.9400000000,USD,14.1900000000,USD,13.9000000000,USD,14.1000000000,USD,14.1000000000,USD,49838000
2017-10-24 13:30:00,14.2000000000,USD,14.3600000000,USD,14.1500000000,USD,14.2500000000,USD,14.2500000000,USD,84891600
2017-10-25 13:30:00,12.9500000000,USD,13.1300000000,USD,12.2900000000,USD,12.3300000000,USD,12.3300000000,USD,166762100
2017-10-26 13:30:00,12.4500000000,USD,12.4600000000,USD,12.0000000000,USD,12.0100000000,USD,12.0100000000,USD,87625400
2017-10-27 13:30:00,12.1700000000,USD,12.1900000000,USD,11.3500000000,USD,11.8400000000,USD,11.8400000000,USD,115650400
2017-10-30 13:30:00,11.2600000000,USD,11.4200000000,USD,10.6500000000,USD,10.8900000000,USD,10.8900000000,USD,137785100
2017-10-31 13:30:00,10.7600000000,USD,11.3100000000,USD,10.6900000000,USD,10.9900000000,USD,10.9900000000,USD,78600000
2017-11-01 13:30:00,11.2500000000,USD,11.2900000000,USD,10.7200000000,USD,10.8000000000,USD,10.8000000000,USD,66875500
2017-11-02 13:30:00,10.8700000000,USD,10.9900000000,USD,10.6600000000,USD,10.8500000000,USD,10.8500000000,USD,47942500
2017-11-03 13:30:00,10.9500000000,USD,11.1300000000,USD,10.8200000000,USD,11.1200000000,USD,11.1200000000,USD,44264300
2017-11-06 14:30:00,12.0400000000,USD,12.0900000000,USD,11.6400000000,USD,11.9300000000,USD,11.9300000000,USD,96349800
2017-11-07 14:30:00,11.9400000000,USD,12.2700000000,USD,11.9200000000,USD,12.0500000000,USD,12.0500000000,USD,67900200
2017-11-08 14:30:00,11.9400000000,USD,11.9500000000,USD,11.5100000000,USD,11.7100000000,USD,11.7100000000,USD,59065000
2017-11-09 14:30:00,11.2500000000,USD,11.3500000000,USD,11.0300000000,USD,11.1200000000,USD,11.1200000000,USD,76821200
2017-11-10 14:30:00,11.2200000000,USD,11.4300000000,USD,11.1200000000,USD,11.2600000000,USD,11.2600000000,USD,50209900
2017-11-13 14:30:00,11.1800000000,USD,11.2000000000,USD,10.9200000000,USD,11.0900000000,USD,11.0900000000,USD,54068300
2017-11-14 14:30:00,11.0300000000,USD,11.2600000000,USD,11.0000000000,USD,11.1200000000,USD,11.1200000000,USD,37245000
2017-11-15 14:30:00,11.0100000000,USD,11.1300000000,USD,10.7700000000,USD,11.0700000000,USD,11.0700000000,USD,33524700
2017-11-16 14:30:00,11.1300000000,USD,11.3200000000,USD,11.1300000000,USD,11.2500000000,USD,11.2500000000,USD,31800400
2017-11-17 14:30:00,11.3000000000,USD,11.7500000000,USD,11.2800000000,USD,11.3800000000,USD,11.3800000000,USD,56775600
2017-11-20 14:30:00,11.4700000000,USD,11.5100000000,USD,11.1900000000,USD,11.3400000000,USD,11.3400000000,USD,35960200
2017-11-21 14:30:00,11.4200000000,USD,11.4900000000,USD,11.2400000000,USD,11.4000000000,USD,11.4000000000,USD,31881700
2017-11-22 14:30:00,11.4100000000,USD,11.4900000000,USD,11.3000000000,USD,11.3700000000,USD,11.3700000000,USD,23816500
2017-11-24 14:30:00,11.3800000000,USD,11.4200000000,USD,11.3000000000,USD,11.3800000000,USD,11.3800000000,USD,11035800
2017-11-27 14:30:00,11.3400000000,USD,11.7400000000,USD,11.3400000000,USD,11.5500000000,USD,11.5500000000,USD,41798300
2017-11-28 14:30:00,11.4500000000,USD,11.5400000000,USD,11.0000000000,USD,11.1700000000,USD,11.1700000000,USD,65325700
2017-11-29 14:30:00,11.0800000000,USD,11.1700000000,USD,10.7300000000,USD,10.8300000000,USD,10.8300000000,USD,63333800
2017-11-30 14:30:00,10.8700000000,USD,11.0300000000,USD,10.7600000000,USD,10.8900000000,USD,10.8900000000,USD,43205000
2017-12-01 14:30:00,10.8100000000,USD,10.9700000000,USD,10.5300000000,USD,10.7300000000,USD,10.7300000000,USD,42128800
2017-12-04 14:30:00,10.8500000000,USD,10.8600000000,USD,9.8200000000,USD,10.0300000000,USD,10.0300000000,USD,97328300
2017-12-05 14:30:00,9.8900000000,USD,10.3400000000,USD,9.7000000000,USD,9.9100000000,USD,9.9100000000,USD,67304100
2017-12-06 14:30:00,9.9000000000,USD,10.0500000000,USD,9.7100000000,USD,10.0000000000,USD,10.0000000000,USD,38952200
2017-12-07 14:30:00,10.0700000000,USD,10.1900000000,USD,9.9500000000,USD,10.0400000000,USD,10.0400000000,USD,32665600
2017-12-08 14:30:00,10.1500000000,USD,10.2000000000,USD,9.9200000000,USD,9.9400000000,USD,9.9400000000,USD,34897000
2017-12-11 14:30:00,9.9700000000,USD,10.1600000000,USD,9.9600000000,USD,10.1600000000,USD,10.1600000000,USD,29956400
2017-12-12 14:30:00,10.1300000000,USD,10.1400000000,USD,9.8800000000,USD,9.9000000000,USD,9.9000000000,USD,36211000
2017-12-13 14:30:00,9.9700000000,USD,10.2100000000,USD,9.9500000000,USD,10.1100000000,USD,10.1100000000,USD,41494800
2017-12-14 14:30:00,10.1000000000,USD,10.1700000000,USD,9.9600000000,USD,10.1300000000,USD,10.1300000000,USD,29006800
2017-12-15 14:30:00,10.1300000000,USD,10.3200000000,USD,10.0200000000,USD,10.2900000000,USD,10.2900000000,USD,45462300
2017-12-18 14:30:00,10.6000000000,USD,11.0000000000,USD,10.5100000000,USD,10.9800000000,USD,10.9800000000,USD,63797700
2017-12-19 14:30:00,11.0000000000,USD,11.1900000000,USD,10.8700000000,USD,10.9500000000,USD,10.9500000000,USD,43852900
2017-12-20 14:30:00,11.1000000000,USD,11.1800000000,USD,10.8000000000,USD,10.9800000000,USD,10.9800000000,USD,31420300
2017-12-21 14:30:00,10.9800000000,USD,11.0800000000,USD,10.8700000000,USD,10.8900000000,USD,10.8900000000,USD,21884300
2017-12-22 14:30:00,10.7500000000,USD,10.7700000000,USD,10.2000000000,USD,10.5400000000,USD,10.5400000000,USD,50744500
2017-12-26 14:30:00,10.3800000000,USD,10.5800000000,USD,10.3400000000,USD,10.4600000000,USD,10.4600000000,USD,20437900
2017-12-27 14:30:00,10.4500000000,USD,10.7400000000,USD,10.4000000000,USD,10.5300000000,USD,10.5300000000,USD,22921800
2017-12-28 14:30:00,10.5700000000,USD,10.6400000000,USD,10.4300000000,USD,10.5500000000,USD,10.5500000000,USD,18609400
2017-12-29 14:30:00,10.5700000000,USD,10.5800000000,USD,10.2700000000,USD,10.2800000000,USD,10.2800000000,USD,26678900
2018-01-02 14:30:00,10.4200000000,USD,11.0200000000,USD,10.3400000000,USD,10.9800000000,USD,10.9800000000,USD,44146300
2018-01-03 14:30:00,11.6100000000,USD,12.1400000000,USD,11.3600000000,USD,11.5500000000,USD,11.5500000000,USD,154066700
2018-01-04 14:30:00,12.1000000000,USD,12.4300000000,USD,11.9700000000,USD,12.1200000000,USD,12.1200000000,USD,109503000
2018-01-05 14:30:00,12.1900000000,USD,12.2200000000,USD,11.6600000000,USD,11.8800000000,USD,11.8800000000,USD,63808900
2018-01-08 14:30:00,12.0100000000,USD,12.3000000000,USD,11.8500000000,USD,12.2800000000,USD,12.2800000000,USD,63346000
2018-01-09 14:30:00,12.0000000000,USD,12.0200000000,USD,11.7100000000,USD,11.8200000000,USD,11.8200000000,USD,62560900
2018-01-10 14:30:00,11.6300000000,USD,12.1500000000,USD,11.5600000000,USD,11.9600000000,USD,11.9600000000,USD,52561200
2018-01-11 14:30:00,12.0700000000,USD,12.1900000000,USD,11.9000000000,USD,12.1400000000,USD,12.1400000000,USD,38354900
2018-01-12 14:30:00,11.8200000000,USD,12.0700000000,USD,11.8000000000,USD,12.0200000000,USD,12.0200000000,USD,47149300
2018-01-16 14:30:00,12.0500000000,USD,12.2000000000,USD,11.8000000000,USD,11.9100000000,USD,11.9100000000,USD,42686600
2018-01-17 14:30:00,11.9000000000,USD,12.1900000000,USD,11.8200000000,USD,12.1800000000,USD,12.1800000000,USD,39020800
2018-01-18 14:30:00,12.1800000000,USD,12.6800000000,USD,12.1500000000,USD,12.4700000000,USD,12.4700000000,USD,62086200
2018-01-19 14:30:00,12.5600000000,USD,12.8800000000,USD,12.5400000000,USD,12.5900000000,USD,12.5900000000,USD,46800700
2018-01-22 14:30:00,12.6100000000,USD,12.7400000000,USD,12.3700000000,USD,12.6500000000,USD,12.6500000000,USD,34758600
2018-01-23 14:30:00,12.8200000000,USD,13.0000000000,USD,12.7600000000,USD,12.9400000000,USD,12.9400000000,USD,46417200
2018-01-24 14:30:00,13.0200000000,USD,13.0500000000,USD,12.6000000000,USD,12.7100000000,USD,12.7100000000,USD,41956400
2018-01-25 14:30:00,12.7800000000,USD,12.9400000000,USD,12.3200000000,USD,12.4100000000,USD,12.4100000000,USD,42966600
2018-01-26 14:30:00,12.7000000000,USD,12.9500000000,USD,12.6200000000,USD,12.9500000000,USD,12.9500000000,USD,44239000
2018-01-29 14:30:00,13.1300000000,USD,13.4700000000,USD,13.0500000000,USD,13.3200000000,USD,13.3200000000,USD,66645400
2018-01-30 14:30:00,13.1200000000,USD,13.2700000000,USD,12.6900000000,USD,12.8700000000,USD,12.8700000000,USD,91236400
2018-01-31 14:30:00,13.2400000000,USD,13.8500000000,USD,13.1500000000,USD,13.7400000000,USD,13.7400000000,USD,140977800
2018-02-01 14:30:00,13.6200000000,USD,13.8400000000,USD,13.2100000000,USD,13.2500000000,USD,13.2500000000,USD,67543300
2018-02-02 14:30:00,13.0500000000,USD,13.0600000000,USD,12.4300000000,USD,12.4500000000,USD,12.4500000000,USD,79432600
2018-02-05 14:30:00,12.0500000000,USD,12.1800000000,USD,10.9300000000,USD,11.5700000000,USD,11.5700000000,USD,116568900
2018-02-06 14:30:00,11.0400000000,USD,11.7400000000,USD,11.0000000000,USD,11.6500000000,USD,11.6500000000,USD,87123200
2018-02-07 14:30:00,11.7000000000,USD,11.9000000000,USD,11.5300000000,USD,11.6000000000,USD,11.6000000000,USD,55758400
2018-02-08 14:30:00,11.7200000000,USD,11.8500000000,USD,11.2100000000,USD,11.2200000000,USD,11.2200000000,USD,56471800
2018-02-09 14:30:00,11.5400000000,USD,11.5700000000,USD,10.6300000000,USD,11.3100000000,USD,11.3100000000,USD,85458200
2018-02-12 14:30:00,11.4700000000,USD,11.8000000000,USD,11.4300000000,USD,11.6800000000,USD,11.6800000000,USD,63160900
2018-02-13 14:30:00,11.6000000000,USD,11.8200000000,USD,11.5300000000,USD,11.7800000000,USD,11.7800000000,USD,33661400
2018-02-14 14:30:00,11.7200000000,USD,12.3100000000,USD,11.6300000000,USD,12.2000000000,USD,12.2000000000,USD,51756800
2018-02-15 14:30:00,12.4000000000,USD,12.6300000000,USD,12.0700000000,USD,12.1900000000,USD,12.1900000000,USD,59593800
2018-02-16 14:30:00,12.1100000000,USD,12.2300000000,USD,11.8200000000,USD,11.8200000000,USD,11.8200000000,USD,47332300
2018-02-20 14:30:00,11.7200000000,USD,12.1900000000,USD,11.7100000000,USD,12.0200000000,USD,12.0200000000,USD,47096500
2018-02-21 14:30:00,12.1200000000,USD,12.1200000000,USD,11.7200000000,USD,11.7200000000,USD,11.7200000000,USD,40195800
2018-02-22 14:30:00,11.8200000000,USD,12.0000000000,USD,11.6300000000,USD,11.8400000000,USD,11.8400000000,USD,37886300
2018-02-23 14:30:00,11.9500000000,USD,12.1600000000,USD,11.9400000000,USD,12.0700000000,USD,12.0700000000,USD,33317600
2018-02-26 14:30:00,12.1400000000,USD,12.4300000000,USD,12.0500000000,USD,12.4200000000,USD,12.4200000000,USD,42265200
2018-02-27 14:30:00,12.4300000000,USD,12.8800000000,USD,12.3900000000,USD,12.5300000000,USD,12.5300000000,USD,55975300
2018-02-28 14:30:00,12.6600000000,USD,12.7300000000,USD,12.1000000000,USD,12.1100000000,USD,12.1100000000,USD,43387500
2018-03-01 14:30:00,12.2600000000,USD,12.2700000000,USD,11.6600000000,USD,11.9000000000,USD,11.9000000000,USD,63207400
2018-03-02 14:30:00,11.6700000000,USD,11.9300000000,USD,11.4300000000,USD,11.8100000000,USD,11.8100000000,USD,58123500
2018-03-05 14:30:00,11.6900000000,USD,12.0600000000,USD,11.6100000000,USD,11.9100000000,USD,11.9100000000,USD,43734800
2018-03-06 14:30:00,12.0100000000,USD,12.0500000000,USD,11.7100000000,USD,11.7600000000,USD,11.7600000000,USD,46751200
2018-03-07 14:30:00,11.5800000000,USD,12.8200000000,USD,11.5500000000,USD,12.2400000000,USD,12.2400000000,USD,127603200
2018-03-08 14:30:00,12.4000000000,USD,12.5900000000,USD,11.7400000000,USD,11.9700000000,USD,11.9700000000,USD,76011200
2018-03-09 14:30:00,12.0300000000,USD,12.0400000000,USD,11.5800000000,USD,11.7000000000,USD,11.7000000000,USD,89674400
2018-03-12 13:30:00,11.7600000000,USD,11.8200000000,USD,11.4800000000,USD,11.5200000000,USD,11.5200000000,USD,83748700
2018-03-13 13:30:00,11.5000000000,USD,12.0400000000,USD,11.1000000000,USD,11.6400000000,USD,11.6400000000,USD,174302600
2018-03-14 13:30:00,11.7000000000,USD,11.7200000000,USD,11.2600000000,USD,11.3600000000,USD,11.3600000000,USD,80540800
2018-03-15 13:30:00,11.4300000000,USD,11.5500000000,USD,11.1900000000,USD,11.4600000000,USD,11.4600000000,USD,66373900
2018-03-16 13:30:00,11.4900000000,USD,11.5500000000,USD,11.3200000000,USD,11.4700000000,USD,11.4700000000,USD,37591000
2018-03-19 13:30:00,11.4100000000,USD,11.7400000000,USD,11.3500000000,USD,11.4300000000,USD,11.4300000000,USD,53308600
2018-03-20 13:30:00,11.4100000000,USD,11.5200000000,USD,11.0000000000,USD,11.1100000000,USD,11.1100000000,USD,65116900
2018-03-21 13:30:00,11.1600000000,USD,11.3400000000,USD,11.1100000000,USD,11.2600000000,USD,11.2600000000,USD,44691700
2018-03-22 13:30:00,11.1000000000,USD,11.2600000000,USD,10.8500000000,USD,10.9100000000,USD,10.9100000000,USD,59944200
2018-03-23 13:30:00,10.9100000000,USD,10.9700000000,USD,10.5700000000,USD,10.6300000000,USD,10.6300000000,USD,54844500
2018-03-26 13:30:00,10.7100000000,USD,10.8000000000,USD,10.1800000000,USD,10.4400000000,USD,10.4400000000,USD,75878500
2018-03-27 13:30:00,10.5100000000,USD,10.5900000000,USD,9.9000000000,USD,10.0000000000,USD,10.0000000000,USD,68551300
2018-03-28 13:30:00,9.9900000000,USD,10.1700000000,USD,9.7900000000,USD,9.8100000000,USD,9.8100000000,USD,64832100
2018-03-29 13:30:00,9.9400000000,USD,10.0800000000,USD,9.8100000000,USD,10.0500000000,USD,10.0500000000,USD,48681400
2018-04-02 13:30:00,9.9900000000,USD,10.1400000000,USD,9.5100000000,USD,9.5300000000,USD,9.5300000000,USD,64824600
2018-04-03 13:30:00,9.6300000000,USD,9.7700000000,USD,9.3000000000,USD,9.5500000000,USD,9.5500000000,USD,54891600
2018-04-04 13:30:00,9.0800000000,USD,9.8100000000,USD,9.0400000000,USD,9.7700000000,USD,9.7700000000,USD,67356900
2018-04-05 13:30:00,10.0500000000,USD,10.2000000000,USD,9.9100000000,USD,10.0200000000,USD,10.0200000000,USD,65758800
2018-04-06 13:30:00,9.8300000000,USD,10.1000000000,USD,9.5000000000,USD,9.6100000000,USD,9.6100000000,USD,51087100
2018-04-09 13:30:00,9.7500000000,USD,9.8400000000,USD,9.5200000000,USD,9.5300000000,USD,9.5300000000,USD,38382600
2018-04-10 13:30:00,9.7500000000,USD,10.0400000000,USD,9.7100000000,USD,9.9800000000,USD,9.9800000000,USD,42849200
2018-04-11 13:30:00,9.8700000000,USD,10.0300000000,USD,9.7900000000,USD,9.8200000000,USD,9.8200000000,USD,29169300
2018-04-12 13:30:00,9.9800000000,USD,10.1000000000,USD,9.8200000000,USD,10.0800000000,USD,10.0800000000,USD,47784400
2018-04-13 13:30:00,10.2000000000,USD,10.2200000000,USD,9.8800000000,USD,9.9300000000,USD,9.9300000000,USD,38935700
2018-04-16 13:30:00,10.0000000000,USD,10.1700000000,USD,9.9000000000,USD,10.0900000000,USD,10.0900000000,USD,28875100
2018-04-17 13:30:00,10.2800000000,USD,10.5300000000,USD,10.2000000000,USD,10.5200000000,USD,10.5200000000,USD,45360300
2018-04-18 13:30:00,10.5100000000,USD,10.6500000000,USD,10.3300000000,USD,10.3600000000,USD,10.3600000000,USD,42449600
2018-04-19 13:30:00,10.1800000000,USD,10.3300000000,USD,9.9900000000,USD,10.1100000000,USD,10.1100000000,USD,57841600
2018-04-20 13:30:00,10.0500000000,USD,10.1400000000,USD,9.9500000000,USD,9.9900000000,USD,9.9900000000,USD,39011900
2018-04-23 13:30:00,10.0900000000,USD,10.1900000000,USD,9.9700000000,USD,10.0400000000,USD,10.0400000000,USD,42971300
2018-04-24 13:30:00,10.1900000000,USD,10.3500000000,USD,9.9500000000,USD,10.0900000000,USD,10.0900000000,USD,44992200
2018-04-25 13:30:00,10.0600000000,USD,10.0900000000,USD,9.5600000000,USD,9.7100000000,USD,9.7100000000,USD,90578000
2018-04-26 13:30:00,10.8700000000,USD,11.1900000000,USD,10.6100000000,USD,11.0400000000,USD,11.0400000000,USD,145284100
2018-04-27 13:30:00,11.2000000000,USD,11.3600000000,USD,11.0200000000,USD,11.1100000000,USD,11.1100000000,USD,74347800
2018-04-30 13:30:00,11.0600000000,USD,11.1400000000,USD,10.8700000000,USD,10.8800000000,USD,10.8800000000,USD,50608800
2018-05-01 13:30:00,10.8300000000,USD,11.1500000000,USD,10.7700000000,USD,11.1300000000,USD,11.1300000000,USD,43441600
2018-05-02 13:30:00,11.1000000000,USD,11.1600000000,USD,10.9700000000,USD,10.9700000000,USD,10.9700000000,USD,29267300
2018-05-03 13:30:00,10.9000000000,USD,11.0600000000,USD,10.8300000000,USD,10.9300000000,USD,10.9300000000,USD,33310600
2018-05-04 13:30:00,10.8800000000,USD,11.2900000000,USD,10.8700000000,USD,11.2800000000,USD,11.2800000000,USD,47884900
2018-05-07 13:30:00,11.3200000000,USD,11.6800000000,USD,11.3000000000,USD,11.5900000000,USD,11.5900000000,USD,54001700
2018-05-08 13:30:00,11.4900000000,USD,11.6600000000,USD,11.4000000000,USD,11.6100000000,USD,11.6100000000,USD,35218400
2018-05-09 13:30:00,11.6500000000,USD,11.9800000000,USD,11.5700000000,USD,11.9500000000,USD,11.9500000000,USD,49605700
2018-05-10 13:30:00,11.9800000000,USD,12.1800000000,USD,11.9500000000,USD,12.1300000000,USD,12.1300000000,USD,49744500
2018-05-11 13:30:00,11.8900000000,USD,12.0300000000,USD,11.6900000000,USD,11.9500000000,USD,11.9500000000,USD,43863700
2018-05-14 13:30:00,12.1400000000,USD,12.3600000000,USD,12.1100000000,USD,12.2300000000,USD,12.2300000000,USD,50263800
2018-05-15 13:30:00,12.1800000000,USD,12.4600000000,USD,12.1600000000,USD,12.4500000000,USD,12.4500000000,USD,44183200
2018-05-16 13:30:00,12.6400000000,USD,12.9800000000,USD,12.6200000000,USD,12.8200000000,USD,12.8200000000,USD,73364000
2018-05-17 13:30:00,12.7900000000,USD,12.9000000000,USD,12.6600000000,USD,12.8200000000,USD,12.8200000000,USD,38692500
2018-05-18 13:30:00,13.0600000000,USD,13.2600000000,USD,12.9100000000,USD,13.0000000000,USD,13.0000000000,USD,54063400
2018-05-21 13:30:00,13.2500000000,USD,13.3100000000,USD,12.8800000000,USD,12.9900000000,USD,12.9900000000,USD,49714200
2018-05-22 13:30:00,13.0000000000,USD,13.1400000000,USD,12.7100000000,USD,12.9800000000,USD,12.9800000000,USD,43267000
2018-05-23 13:30:00,12.9300000000,USD,13.1800000000,USD,12.9000000000,USD,13.1000000000,USD,13.1000000000,USD,44517800
2018-05-24 13:30:00,13.0600000000,USD,13.4300000000,USD,13.0300000000,USD,13.4100000000,USD,13.4100000000,USD,47785700
2018-05-25 13:30:00,13.4000000000,USD,13.7200000000,USD,13.3600000000,USD,13.5400000000,USD,13.5400000000,USD,43850100
2018-05-29 13:30:00,13.4500000000,USD,13.6300000000,USD,13.2600000000,USD,13.3600000000,USD,13.3600000000,USD,39578500
2018-05-30 13:30:00,13.4800000000,USD,13.9500000000,USD,13.4800000000,USD,13.8200000000,USD,13.8200000000,USD,58186400
2018-05-31 13:30:00,13.7400000000,USD,13.9300000000,USD,13.6900000000,USD,13.7300000000,USD,13.7300000000,USD,46797700
2018-06-01 13:30:00,13.9800000000,USD,14.4000000000,USD,13.9200000000,USD,14.4000000000,USD,14.4000000000,USD,71677900
2018-06-04 13:30:00,14.7600000000,USD,14.9800000000,USD,14.5200000000,USD,14.8500000000,USD,14.8500000000,USD,74546000
2018-06-05 13:30:00,14.8500000000,USD,14.9200000000,USD,14.6300000000,USD,14.8500000000,USD,14.8500000000,USD,56122700
2018-06-06 13:30:00,15.0700000000,USD,15.7400000000,USD,15.0400000000,USD,15.6700000000,USD,15.6700000000,USD,97089000
2018-06-07 13:30:00,15.8300000000,USD,15.9700000000,USD,14.8500000000,USD,14.8900000000,USD,14.8900000000,USD,99860300
2018-06-08 13:30:00,14.5200000000,USD,15.3300000000,USD,14.3100000000,USD,15.2500000000,USD,15.2500000000,USD,81930500
